linking_id,study_id,biodiversity_metric_value,biodiversity_metric,biodiversity_metric_specific,biodiversity_metric_corrected,correction_performed,subsequent_correction,correction_performed_on_data_in_table,min_strata_height,max_strata_height,mean_strata_height,strata_category,temporal_effort_at_each_height,temporal_effort_unit,spatial_effort,spatial_effort_unit,link
1,Voss_2001,124,abundance,raw,N,NA,2.080536913,per 100 trap nights,0,3,1.5,ground,5960,trap-nights,10,traplines (1km long - each with ~50 traps),Voss_2001 _ 1
1,Voss_2001,19,abundance,raw,N,NA,0.948103792,per 100 trap nights,7.2,19,13.1,canopy,2004,trap-nights,25,trapping stations (1 forest site),Voss_2001 _ 1
1,Wells_2004,68,abundance,raw,N,equal survey effort,NA,NA,0,0,0,ground,3370,trap-nights,62,trapping stations (1 forest site),Wells_2004 _ 1
1,Wells_2004,63,abundance,raw,N,equal survey effort,NA,NA,13.5,13.5,13.5,lower canopy,3370,trap-nights,62,trapping stations (1 forest site),Wells_2004 _ 1
1,Wells_2004,16,richness,observed,N,equal survey effort,NA,NA,0,0,0,ground,3370,trap-nights,62,trapping stations (1 forest site),Wells_2004 _ 1
1,Wells_2004,11,richness,observed,N,equal survey effort,NA,NA,13.5,13.5,13.5,lower canopy,3370,trap-nights,62,trapping stations (1 forest site),Wells_2004 _ 1
1,Pearson_1971,6,richness,observed,N,equal survey effort,NA,NA,0,0,0,ground,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,16,richness,observed,N,equal survey effort,NA,NA,0,7,3.5,low shrubs,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,21,richness,observed,N,equal survey effort,NA,NA,7,12,9.5,subcanopy,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,26,richness,observed,N,equal survey effort,NA,NA,12,25,18.5,canopy,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,26,richness,observed,N,equal survey effort,NA,NA,25,40,32.5,upper canopy,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Lentijo_2005,31,abundance,raw,N,equal survey effort,NA,needs 1m intervals,0,3,1.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,22,abundance,raw,N,equal survey effort,NA,needs 1m intervals,3,6,4.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,27,abundance,raw,N,equal survey effort,NA,needs 1m intervals,6,9,7.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,35,abundance,raw,N,equal survey effort,NA,needs 1m intervals,9,12,10.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,39,abundance,raw,N,equal survey effort,NA,needs 1m intervals,12,20,16,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Malcolm_2000,25.2,abundance,per transect,Y,per effort,NA,NA,0,0,0,NA,2520,station nights,24,transects (280 m long) in  3 forest types,Malcolm_2000 _ 1
1,Malcolm_2000,14.3,abundance,per transect,Y,per effort,NA,NA,1.5,1.5,1.5,NA,2520,station nights,24,transects (280 m long) in  3 forest types,Malcolm_2000 _ 1
1,Malcolm_2000,10.9,abundance,per transect,Y,per effort,NA,NA,10,10,10,NA,2520,station nights,24,transects (280 m long) in  3 forest types,Malcolm_2000 _ 1
1,Malcolm_2000,5.6,richness,per transect,Y,per effort,NA,NA,0,0,0,NA,2520,station nights,24,transects (280 m long) in  3 forest types,Malcolm_2000 _ 1
1,Malcolm_2000,3.7,richness,per transect,Y,per effort,NA,NA,1.5,1.5,1.5,NA,2520,station nights,24,transects (280 m long) in  3 forest types,Malcolm_2000 _ 1
1,Malcolm_2000,2.5,richness,per transect,Y,per effort,NA,NA,10,10,10,NA,2520,station nights,24,transects (280 m long) in  3 forest types,Malcolm_2000 _ 1
3,Derlindati_2005,37.2,abundance,mean captures per 100 mnh,Y,per effort,NA,NA,0,4,2,understory,360,mist net hours,4,"mist net stations (200m apart), 1 forest site",Derlindati_2005 _ 3
3,Derlindati_2005,55.6,abundance,mean captures per 100 mnh,Y,per effort,NA,NA,4,12,8,canopy,320,mist net hours,4,"mist net stations (200m apart), 1 forest site",Derlindati_2005 _ 3
3,Derlindati_2005,32,richness,estimated richness,Y,estimated at 125 individuals,NA,NA,0,4,2,understory,360,mist net hours,4,"mist net stations (200m apart), 1 forest site",Derlindati_2005 _ 3
3,Derlindati_2005,32,richness,estimated richness,Y,estimated at 125 individuals,NA,NA,4,12,8,canopy,320,mist net hours,4,"mist net stations (200m apart), 1 forest site",Derlindati_2005 _ 3
4,Derlindati_2005,4.6,abundance,mean captures per 100 mnh,Y,per effort,NA,NA,0,4,2,understory,8,point count hours,8,"point count stations (400m apart), 1 forest site",Derlindati_2005 _ 4
4,Derlindati_2005,6,abundance,mean captures per 100 mnh,Y,per effort,NA,NA,4,12,8,canopy,8,point count hours,8,"point count stations (400m apart), 1 forest site",Derlindati_2005 _ 4
4,Derlindati_2005,28,richness,estimated richness,Y,estimated at 208 individuals,NA,NA,0,4,2,understory,8,point count hours,8,"point count stations (400m apart), 1 forest site",Derlindati_2005 _ 4
4,Derlindati_2005,36,richness,estimated richness,Y,estimated at 208 individuals,NA,NA,4,12,8,canopy,8,point count hours,8,"point count stations (400m apart), 1 forest site",Derlindati_2005 _ 4
1,Lim_2001,1338,abundance,raw,N,NA,0.587453882,captures per 100 m2 hours,0,3,1.5,understory,227762.56,m2 net hours,1,forest site (unknown number of subsites),Lim_2001 _ 1
1,Lim_2001,779,abundance,raw,N,NA,0.291352799,captures per 100 m2 hours,15,30,22.5,canopy,267373.44,m2 net hours,1,forest site (unknown number of subsites),Lim_2001 _ 1
1,Lim_2001,63,richness,observed,N,well sampled,NA,NA,0,3,1.5,understory,227762.56,m2 net hours,1,forest site (unknown number of subsites),Lim_2001 _ 1
1,Lim_2001,53,richness,observed,N,well sampled,NA,NA,15,30,22.5,canopy,267373.44,m2 net hours,1,forest site (unknown number of subsites),Lim_2001 _ 1
1,Bell_1982,1962,abundance,raw,N,equal survey effort,NA,needs 1m intervals,0,0,0,ground,720,hours of observation,1,forest site,Bell_1982 _ 1
1,Bell_1982,2440,abundance,raw,N,equal survey effort,NA,needs 1m intervals,8,25,16.5,subcanopy,720,hours of observation,1,forest site,Bell_1982 _ 1
1,Bell_1982,4908,abundance,raw,N,equal survey effort,NA,needs 1m intervals,25,30,27.5,lower canopy,720,hours of observation,1,forest site,Bell_1982 _ 1
1,Bell_1982,10321,abundance,raw,N,equal survey effort,NA,needs 1m intervals,30,35,32.5,upper canopy,720,hours of observation,1,forest site,Bell_1982 _ 1
1,Frith_1984,12,richness,observed,N,equal survey effort,NA,NA,0,0,0,ground,71,transect walks (4 hrs each),2,transects (4km long) 1 forest site,Frith_1984 _ 1
1,Frith_1984,13,richness,observed,N,equal survey effort,NA,NA,0,1,0.5,herb layer,71,transect walks (4 hrs each),2,transects (4km long) 1 forest site,Frith_1984 _ 1
1,Frith_1984,13,richness,observed,N,equal survey effort,NA,NA,1,5,3,understorey,71,transect walks (4 hrs each),2,transects (4km long) 1 forest site,Frith_1984 _ 1
1,Frith_1984,16,richness,observed,N,equal survey effort,NA,NA,5,10,7.5,subcanopy,71,transect walks (4 hrs each),2,transects (4km long) 1 forest site,Frith_1984 _ 1
1,Frith_1984,16,richness,observed,N,equal survey effort,NA,NA,10,17,13.5,lower canopy,71,transect walks (4 hrs each),2,transects (4km long) 1 forest site,Frith_1984 _ 1
1,Frith_1984,14,richness,observed,N,equal survey effort,NA,NA,17,25,21,upper canopy,71,transect walks (4 hrs each),2,transects (4km long) 1 forest site,Frith_1984 _ 1
1,Frith_1984,9,richness,observed,N,equal survey effort,NA,NA,25,35,30,emergents,71,transect walks (4 hrs each),2,transects (4km long) 1 forest site,Frith_1984 _ 1
1,Thivyanathan_2016,11,richness,observed,N,well sampled,NA,NA,0,0,0,NA,144,survey days,1,forest site,Thivyanathan_2016 _ 1
1,Thivyanathan_2016,24,richness,observed,N,well sampled,NA,NA,0.1,1,0.55,NA,144,survey days,1,forest site,Thivyanathan_2016 _ 1
1,Thivyanathan_2016,22,richness,observed,N,well sampled,NA,NA,1,2,1.5,NA,144,survey days,1,forest site,Thivyanathan_2016 _ 1
1,Thivyanathan_2016,27,richness,observed,N,well sampled,NA,NA,2,3,2.5,NA,144,survey days,1,forest site,Thivyanathan_2016 _ 1
1,Thivyanathan_2016,27,richness,observed,N,well sampled,NA,NA,3,4,3.5,NA,144,survey days,1,forest site,Thivyanathan_2016 _ 1
1,Thivyanathan_2016,26,richness,observed,N,well sampled,NA,NA,4,5,4.5,NA,144,survey days,1,forest site,Thivyanathan_2016 _ 1
1,Thivyanathan_2016,29,richness,observed,N,well sampled,NA,NA,5,6,5.5,NA,144,survey days,1,forest site,Thivyanathan_2016 _ 1
1,Thivyanathan_2016,22,richness,observed,N,well sampled,NA,NA,6,7,6.5,NA,144,survey days,1,forest site,Thivyanathan_2016 _ 1
1,Thivyanathan_2016,22,richness,observed,N,well sampled,NA,NA,7,8,7.5,NA,144,survey days,1,forest site,Thivyanathan_2016 _ 1
1,Thivyanathan_2016,15,richness,observed,N,well sampled,NA,NA,8,9,8.5,NA,144,survey days,1,forest site,Thivyanathan_2016 _ 1
1,Thivyanathan_2016,18,richness,observed,N,well sampled,NA,NA,9,10,9.5,NA,144,survey days,1,forest site,Thivyanathan_2016 _ 1
1,Thivyanathan_2016,15,richness,observed,N,well sampled,NA,NA,10,11,10.5,NA,144,survey days,1,forest site,Thivyanathan_2016 _ 1
1,Thivyanathan_2016,591,abundance,proxy (foraging),Y,well sampled,NA,NA,0,0,0,NA,144,survey days,1,forest site,Thivyanathan_2016 _ 1
1,Thivyanathan_2016,515,abundance,proxy (foraging),Y,well sampled,NA,NA,0.1,1,0.55,NA,144,survey days,1,forest site,Thivyanathan_2016 _ 1
1,Thivyanathan_2016,422,abundance,proxy (foraging),Y,well sampled,NA,NA,1,2,1.5,NA,144,survey days,1,forest site,Thivyanathan_2016 _ 1
1,Thivyanathan_2016,386,abundance,proxy (foraging),Y,well sampled,NA,NA,2,3,2.5,NA,144,survey days,1,forest site,Thivyanathan_2016 _ 1
1,Thivyanathan_2016,539,abundance,proxy (foraging),Y,well sampled,NA,NA,3,4,3.5,NA,144,survey days,1,forest site,Thivyanathan_2016 _ 1
1,Thivyanathan_2016,547,abundance,proxy (foraging),Y,well sampled,NA,NA,4,5,4.5,NA,144,survey days,1,forest site,Thivyanathan_2016 _ 1
1,Thivyanathan_2016,405,abundance,proxy (foraging),Y,well sampled,NA,NA,5,6,5.5,NA,144,survey days,1,forest site,Thivyanathan_2016 _ 1
1,Thivyanathan_2016,177,abundance,proxy (foraging),Y,well sampled,NA,NA,6,7,6.5,NA,144,survey days,1,forest site,Thivyanathan_2016 _ 1
1,Thivyanathan_2016,160,abundance,proxy (foraging),Y,well sampled,NA,NA,7,8,7.5,NA,144,survey days,1,forest site,Thivyanathan_2016 _ 1
1,Thivyanathan_2016,48,abundance,proxy (foraging),Y,well sampled,NA,NA,8,9,8.5,NA,144,survey days,1,forest site,Thivyanathan_2016 _ 1
1,Thivyanathan_2016,118,abundance,proxy (foraging),Y,well sampled,NA,NA,9,10,9.5,NA,144,survey days,1,forest site,Thivyanathan_2016 _ 1
1,Thivyanathan_2016,98,abundance,proxy (foraging),Y,well sampled,NA,NA,10,11,10.5,NA,144,survey days,1,forest site,Thivyanathan_2016 _ 1
1,McEnnerney_2008,0.784,abundance,captures per 100 mnh,Y,per effort,NA,NA,1,3,2,understorey,4464,m2 mist net hours,3,"forest site types (flooded black,flooded white, terra firma)",McEnnerney_2008 _ 1
1,McEnnerney_2008,1.389,abundance,captures per 100 mnh,Y,per effort,NA,NA,8,10,9,subcanopy,2592,m2 mist net hours,3,"forest site types (flooded black,flooded white, terra firma)",McEnnerney_2008 _ 1
1,McEnnerney_2008,4.33,richness,mean richness (per site),Y,per effort,NA,NA,1,3,2,understorey,4464,m2 mist net hours,3,"forest site types (flooded black,flooded white, terra firma)",McEnnerney_2008 _ 1
1,McEnnerney_2008,5.33,richness,mean richness (per site),Y,per effort,NA,NA,8,10,9,subcanopy,2592,m2 mist net hours,3,"forest site types (flooded black,flooded white, terra firma)",McEnnerney_2008 _ 1
1,Clarke_2005,396,abundance,raw,N,NA,0.557746479,captures per mist net hour,0,3,1.5,understorey,710,mist net hours,5,sampling points (within each of 2 sites),Clarke_2005 _ 1
1,Clarke_2005,17,abundance,raw,N,NA,0.094444444,captures per mist net hour,10,13,11.5,subcanopy,180,mist net hours,5,sampling points (within each of 2 sites),Clarke_2005 _ 1
1,Vieira_2003,276,abundance,raw,N,NA,13,trapping success (%),0,0,0,ground,9782,trap nights,1,trapping grids (each with 12 traplines with 8 stations each),Vieira_2003 _ 1
1,Vieira_2003,44,abundance,raw,N,NA,2.1,trapping success (%),1.5,2,1.75,understorey,5445,trap nights,1,trapping grids (each with 12 traplines with 8 stations each),Vieira_2003 _ 1
1,Vieira_2003,18,abundance,raw,N,NA,1.6,trapping success (%),6,15,10.5,canopy,2143,trap nights,1,trapping grids (each with 12 traplines with 8 stations each),Vieira_2003 _ 1
1,Vieira_2003,11,richness,observed,N,NA,NA,NA,0,0,0,ground,9782,trap nights,1,trapping grids (each with 12 traplines with 8 stations each),Vieira_2003 _ 1
1,Vieira_2003,8,richness,observed,N,NA,NA,NA,1.5,2,1.75,understorey,5445,trap nights,1,trapping grids (each with 12 traplines with 8 stations each),Vieira_2003 _ 1
1,Vieira_2003,5,richness,observed,N,NA,NA,NA,6,15,10.5,canopy,2143,trap nights,1,trapping grids (each with 12 traplines with 8 stations each),Vieira_2003 _ 1
2,Vieira_2003,98,abundance,raw,N,NA,6.4,trapping success (%),0,0,0,ground,2359,trap nights,1,trapping grids (each with 12 traplines with 8 stations each),Vieira_2003 _ 2
2,Vieira_2003,9,abundance,raw,N,NA,1.2,trapping success (%),1.5,2,1.75,understorey,1188,trap nights,1,trapping grids (each with 12 traplines with 8 stations each),Vieira_2003 _ 2
2,Vieira_2003,22,abundance,raw,N,NA,4.7,trapping success (%),6,15,10.5,canopy,638,trap nights,1,trapping grids (each with 12 traplines with 8 stations each),Vieira_2003 _ 2
2,Vieira_2003,12,richness,observed,N,NA,NA,NA,0,0,0,ground,2359,trap nights,1,trapping grids (each with 12 traplines with 8 stations each),Vieira_2003 _ 2
2,Vieira_2003,3,richness,observed,N,NA,NA,NA,1.5,2,1.75,understorey,1188,trap nights,1,trapping grids (each with 12 traplines with 8 stations each),Vieira_2003 _ 2
2,Vieira_2003,5,richness,observed,N,NA,NA,NA,6,15,10.5,canopy,638,trap nights,1,trapping grids (each with 12 traplines with 8 stations each),Vieira_2003 _ 2
1,Silva_2020b,197,abundance,raw,N,NA,1.42505787,per 100 m2 net hours,0,3,1.5,understorey,13824,m2 net hours,4,plots (1km square),Silva_2020b _ 1
1,Silva_2020b,54,abundance,raw,N,NA,0.625,per 100 m2 net hours,3,12,7.5,subcanopy,8640,m2 net hours,4,plots (1km square),Silva_2020b _ 1
1,Silva_2020b,15,richness,estimated (for 45 individuals - the lowest of the two strata),Y,estimated,NA,NA,0,3,1.5,understorey,13824,m2 net hours,4,plots (1km square),Silva_2020b _ 1
1,Silva_2020b,14,richness,estimated (for 45 individuals - the lowest of the two strata),Y,estimated,NA,NA,3,12,7.5,subcanopy,8640,m2 net hours,4,plots (1km square),Silva_2020b _ 1
1,Pearson_1971,11,abundance,individual density,Y,equal survey effort,NA,NA,0,1,0.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,22.1,abundance,individual density,Y,equal survey effort,NA,NA,1,2,1.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,23.4,abundance,individual density,Y,equal survey effort,NA,NA,2,3,2.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,21.2,abundance,individual density,Y,equal survey effort,NA,NA,3,4,3.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,19.1,abundance,individual density,Y,equal survey effort,NA,NA,4,5,4.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,17,abundance,individual density,Y,equal survey effort,NA,NA,5,6,5.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,15.5,abundance,individual density,Y,equal survey effort,NA,NA,6,7,6.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,14,abundance,individual density,Y,equal survey effort,NA,NA,7,8,7.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,13.5,abundance,individual density,Y,equal survey effort,NA,NA,8,9,8.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,12.8,abundance,individual density,Y,equal survey effort,NA,NA,9,10,9.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,13,abundance,individual density,Y,equal survey effort,NA,NA,10,11,10.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,13.6,abundance,individual density,Y,equal survey effort,NA,NA,11,12,11.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,13.8,abundance,individual density,Y,equal survey effort,NA,NA,12,13,12.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,14.3,abundance,individual density,Y,equal survey effort,NA,NA,13,14,13.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,14.8,abundance,individual density,Y,equal survey effort,NA,NA,14,15,14.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,15.5,abundance,individual density,Y,equal survey effort,NA,NA,15,16,15.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,16.3,abundance,individual density,Y,equal survey effort,NA,NA,16,17,16.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,17.6,abundance,individual density,Y,equal survey effort,NA,NA,17,18,17.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,19.1,abundance,individual density,Y,equal survey effort,NA,NA,18,19,18.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,20.7,abundance,individual density,Y,equal survey effort,NA,NA,19,20,19.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,22.3,abundance,individual density,Y,equal survey effort,NA,NA,20,21,20.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,23.8,abundance,individual density,Y,equal survey effort,NA,NA,21,22,21.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,24.6,abundance,individual density,Y,equal survey effort,NA,NA,22,23,22.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,25.4,abundance,individual density,Y,equal survey effort,NA,NA,23,24,23.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,25.9,abundance,individual density,Y,equal survey effort,NA,NA,24,25,24.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,26.1,abundance,individual density,Y,equal survey effort,NA,NA,25,26,25.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,26.2,abundance,individual density,Y,equal survey effort,NA,NA,26,27,26.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,26.2,abundance,individual density,Y,equal survey effort,NA,NA,27,28,27.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,25.8,abundance,individual density,Y,equal survey effort,NA,NA,28,29,28.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,25.3,abundance,individual density,Y,equal survey effort,NA,NA,29,30,29.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,23.8,abundance,individual density,Y,equal survey effort,NA,NA,30,31,30.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,22.6,abundance,individual density,Y,equal survey effort,NA,NA,31,32,31.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,21.5,abundance,individual density,Y,equal survey effort,NA,NA,32,33,32.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,20.2,abundance,individual density,Y,equal survey effort,NA,NA,33,34,33.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,19.4,abundance,individual density,Y,equal survey effort,NA,NA,34,35,34.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,18.2,abundance,individual density,Y,equal survey effort,NA,NA,35,36,35.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,17.2,abundance,individual density,Y,equal survey effort,NA,NA,36,37,36.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,16.3,abundance,individual density,Y,equal survey effort,NA,NA,37,38,37.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,15.4,abundance,individual density,Y,equal survey effort,NA,NA,38,39,38.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Pearson_1971,14.6,abundance,individual density,Y,equal survey effort,NA,NA,39,40,39.5,NA,35,surveys (8 hours),1,forest site (9ha),Pearson_1971 _ 1
1,Lentijo_2005,24,richness,observed,N,equal survey effort,NA,NA,0,1,0.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,24,richness,observed,N,equal survey effort,NA,NA,1,2,1.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,28,richness,observed,N,equal survey effort,NA,NA,2,3,2.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,26,richness,observed,N,equal survey effort,NA,NA,3,4,3.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,27,richness,observed,N,equal survey effort,NA,NA,4,5,4.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,28,richness,observed,N,equal survey effort,NA,NA,5,6,5.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,29,richness,observed,N,equal survey effort,NA,NA,6,7,6.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,28,richness,observed,N,equal survey effort,NA,NA,7,8,7.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,35,richness,observed,N,equal survey effort,NA,NA,8,9,8.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,30,richness,observed,N,equal survey effort,NA,NA,9,10,9.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,33,richness,observed,N,equal survey effort,NA,NA,10,11,10.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,30,richness,observed,N,equal survey effort,NA,NA,11,12,11.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,32,richness,observed,N,equal survey effort,NA,NA,12,13,12.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,26,richness,observed,N,equal survey effort,NA,NA,13,14,13.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,25,richness,observed,N,equal survey effort,NA,NA,14,15,14.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,22,richness,observed,N,equal survey effort,NA,NA,15,16,15.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,24,richness,observed,N,equal survey effort,NA,NA,16,17,16.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,22,richness,observed,N,equal survey effort,NA,NA,17,18,17.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,21,richness,observed,N,equal survey effort,NA,NA,18,19,18.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,19,richness,observed,N,equal survey effort,NA,NA,19,20,19.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,18,richness,observed,N,equal survey effort,NA,NA,20,21,20.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,16,richness,observed,N,equal survey effort,NA,NA,21,22,21.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,15,richness,observed,N,equal survey effort,NA,NA,22,23,22.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,12,richness,observed,N,equal survey effort,NA,NA,23,24,23.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,8,richness,observed,N,equal survey effort,NA,NA,24,25,24.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,7,richness,observed,N,equal survey effort,NA,NA,25,26,25.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,6,richness,observed,N,equal survey effort,NA,NA,26,27,26.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,4,richness,observed,N,equal survey effort,NA,NA,27,28,27.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,3,richness,observed,N,equal survey effort,NA,NA,28,29,28.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,3,richness,observed,N,equal survey effort,NA,NA,29,30,29.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,2,richness,observed,N,equal survey effort,NA,NA,30,31,30.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
1,Lentijo_2005,1,richness,observed,N,equal survey effort,NA,NA,31,32,31.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005 _ 1
