linking_id,study_id,binomial_test_data,biodiversity_metric_value,biodiversity_metric,biodiversity_metric_specific,var_biodiversity_metric,var_biodiversity_metric_min,var_biodiversity_metric_max,var_biodiversity_metric_unit,biodiversity_metric_corrected,correction_performed,subsequent_correction,correction_performed_on_data_in_table,proportion_of_max_biodiversity,statistic_standard_deviation,min_strata_height,max_strata_height,mean_strata_height,strata_category,proportional_strata_height,direction_of_response,statistic_type,statistic_value,p_value,statistic_notes,compared_height_1,compared_height_2,temporal_effort_at_each_height,temporal_effort_unit,metric_effort,corrected_metric,spatial_effort,spatial_effort_unit,notes,link
4,Orians_1969,NA,12,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0,0.05142857142857143,0.9,low shrubbery,NA,NA,NA,NA,NA,NA,NA,NA,26.0,hours of observation,NA,NA,1.0,forest site,NA,Orians_1969 _ 4
4,Orians_1969,NA,11,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0,0,0,ground,NA,NA,NA,NA,NA,NA,NA,NA,26.0,hours of observation,NA,NA,1.0,forest site,NA,Orians_1969 _ 4
5,Orians_1969,NA,13,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.060000000000000005,0.15333333333333332,3.1999999999999997,high shrubbery,NA,NA,NA,NA,NA,NA,NA,NA,28.5,hours of observation,NA,NA,1.0,forest site,NA,Orians_1969 _ 5
5,Orians_1969,NA,13,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.15333333333333332,0.4,8.3,understory trees,NA,NA,NA,NA,NA,NA,NA,NA,28.5,hours of observation,NA,NA,1.0,forest site,NA,Orians_1969 _ 5
5,Orians_1969,NA,19,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.4,1,21,canopy trees,NA,NA,NA,NA,NA,NA,NA,NA,28.5,hours of observation,NA,NA,1.0,forest site,NA,Orians_1969 _ 5
5,Orians_1969,NA,11,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0,0.060000000000000005,0.9,low shrubbery,NA,NA,NA,NA,NA,NA,NA,NA,28.5,hours of observation,NA,NA,1.0,forest site,NA,Orians_1969 _ 5
5,Orians_1969,NA,10,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0,0,0,ground,NA,NA,NA,NA,NA,NA,NA,NA,28.5,hours of observation,NA,NA,1.0,forest site,NA,Orians_1969 _ 5
6,Orians_1969,NA,4,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0,0,0,ground,NA,NA,NA,NA,NA,NA,NA,NA,21.3,hours of observation,NA,NA,1.0,forest site,NA,Orians_1969 _ 6
6,Orians_1969,NA,8,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.6,1,16,canopy trees,NA,NA,NA,NA,NA,NA,NA,NA,21.3,hours of observation,NA,NA,1.0,forest site,NA,Orians_1969 _ 6
6,Orians_1969,NA,5,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.09,0.22999999999999998,3.1999999999999997,high shrubbery,NA,NA,NA,NA,NA,NA,NA,NA,21.3,hours of observation,NA,NA,1.0,forest site,NA,Orians_1969 _ 6
6,Orians_1969,NA,6,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.22999999999999998,0.6,8.3,understory trees,NA,NA,NA,NA,NA,NA,NA,NA,21.3,hours of observation,NA,NA,1.0,forest site,NA,Orians_1969 _ 6
6,Orians_1969,NA,3,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0,0.09,0.9,low shrubbery,NA,NA,NA,NA,NA,NA,NA,NA,21.3,hours of observation,NA,NA,1.0,forest site,NA,Orians_1969 _ 6
7,Orians_1969,NA,7,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.1769230769230769,0.46153846153846156,8.3,understory trees,NA,NA,NA,NA,NA,NA,NA,NA,20.0,hours of observation,NA,NA,1.0,forest site,NA,Orians_1969 _ 7
7,Orians_1969,NA,7,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.06923076923076923,0.1769230769230769,3.1999999999999997,high shrubbery,NA,NA,NA,NA,NA,NA,NA,NA,20.0,hours of observation,NA,NA,1.0,forest site,NA,Orians_1969 _ 7
7,Orians_1969,NA,3,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0,0,0,ground,NA,NA,NA,NA,NA,NA,NA,NA,20.0,hours of observation,NA,NA,1.0,forest site,NA,Orians_1969 _ 7
7,Orians_1969,NA,3,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0,0.06923076923076923,0.9,low shrubbery,NA,NA,NA,NA,NA,NA,NA,NA,20.0,hours of observation,NA,NA,1.0,forest site,NA,Orians_1969 _ 7
7,Orians_1969,NA,12,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.46153846153846156,1,19,canopy trees,NA,NA,NA,NA,NA,NA,NA,NA,20.0,hours of observation,NA,NA,1.0,forest site,NA,Orians_1969 _ 7
1,Passamani_1995,NA,4,richness,observed,NA,NA,NA,NA,N,equal effort,NA,NA,NA,NA,0.15,0.6,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.0,sampling nights,NA,NA,2.0,transects (each with 19 sampling points) - 1 forest site,NA,Passamani_1995 _ 1
1,Passamani_1995,NA,5,richness,observed,NA,NA,NA,NA,N,equal effort,NA,NA,NA,NA,0.05,0.1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.0,sampling nights,NA,NA,2.0,transects (each with 19 sampling points) - 1 forest site,NA,Passamani_1995 _ 1
1,Passamani_1995,NA,6,richness,observed,NA,NA,NA,NA,N,equal effort,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.0,sampling nights,NA,NA,2.0,transects (each with 19 sampling points) - 1 forest site,NA,Passamani_1995 _ 1
1,Pearson_1971,N,20.7,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.475,0.5,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,17.2,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.9,0.925,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,12.8,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.225,0.25,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,21.5,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.8,0.825,32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,16.3,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.925,0.95,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,13.5,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.2,0.225,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,19.4,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.85,0.875,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,19.1,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.45,0.475,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,22.6,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.775,0.8,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,18.2,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.875,0.9,35.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,13,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.25,0.275,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,17.6,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.425,0.45,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,17,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.125,0.15,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,6,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0,0,0,ground,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,14,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.175,0.2,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,25.3,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.725,0.75,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,20.2,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.825,0.85,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,23.4,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.05,0.075,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,21.2,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.075,0.1,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,22.3,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.5,0.525,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,23.8,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.525,0.55,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,14.8,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.35,0.375,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,15.5,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.15,0.175,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,19.1,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.1,0.125,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,14.3,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.325,0.35,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,23.8,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.75,0.775,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,14.6,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.975,1,39.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,16.3,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.4,0.425,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,25.8,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.7,0.725,28.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,16,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0,0.175,3.5,low shrubs,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,25.4,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.575,0.6,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,22.1,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.025,0.05,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,11,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0,0.025,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,13.8,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.3,0.325,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,26.2,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.675,0.7,27.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,15.5,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.375,0.4,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,25.9,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.6,0.625,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,26.1,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.625,0.65,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,13.6,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.275,0.3,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,15.4,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.95,0.975,38.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,26,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.3,0.625,18.5,canopy,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,26,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.625,1,32.5,upper canopy,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,21,richness,observed,NA,NA,NA,NA,N,equal survey effort,NA,NA,NA,NA,0.175,0.3,9.5,subcanopy,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,24.6,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.55,0.575,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1971,N,26.2,abundance,individual density,NA,NA,NA,NA,Y,equal survey effort,NA,NA,NA,NA,0.65,0.675,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,surveys (8 hours),NA,NA,1.0,forest site (9ha),NA,Pearson_1971 _ 1
1,Pearson_1977,NA,0.15375,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0.15,0.35,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 1
1,Pearson_1977,NA,0.16428571428571428,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0.65,0.825,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 1
1,Pearson_1977,NA,0.915,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0,0.05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 1
1,Pearson_1977,NA,0.19583333333333333,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0.35,0.65,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 1
1,Pearson_1977,NA,0.99,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 1
1,Pearson_1977,NA,0.39,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0.05,0.15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 1
1,Pearson_1977,NA,0.13428571428571429,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0.825,1,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 1
2,Pearson_1977,NA,0.18714285714285714,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0.65,0.825,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 2
2,Pearson_1977,NA,0.0575,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0.15,0.35,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 2
2,Pearson_1977,NA,0.295,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0,0.05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 2
2,Pearson_1977,NA,0.13714285714285715,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0.825,1,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 2
2,Pearson_1977,NA,0.1,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0.05,0.15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 2
2,Pearson_1977,NA,0.21916666666666665,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0.35,0.65,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 2
2,Pearson_1977,NA,0.33,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 2
3,Pearson_1977,NA,0.13875,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0.15,0.35,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 3
3,Pearson_1977,NA,0.29333333333333333,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0.35,0.65,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 3
3,Pearson_1977,NA,0.1842857142857143,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0.65,0.825,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 3
3,Pearson_1977,NA,0.22571428571428573,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0.825,1,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 3
3,Pearson_1977,NA,0.48,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0,0.05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 3
3,Pearson_1977,NA,0.19,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0.05,0.15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 3
3,Pearson_1977,NA,0.84,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 3
4,Pearson_1977,NA,0.65,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 4
4,Pearson_1977,NA,0.32,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0.04,0.12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 4
4,Pearson_1977,NA,0.16142857142857142,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0.52,0.66,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 4
4,Pearson_1977,NA,0.2658333333333333,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0.28,0.52,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 4
4,Pearson_1977,NA,0.13529411764705881,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0.66,1,41.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 4
4,Pearson_1977,NA,0.29,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0,0.04,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 4
4,Pearson_1977,NA,0.27375,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0.12,0.28,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 4
5,Pearson_1977,NA,0.2775,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0.3111111111111111,0.5777777777777777,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 5
5,Pearson_1977,NA,0.2475,abundance,individuals per hour (foraging),NA,NA,NA,NA,Y,per effort,NA,needs 1m intervals,NA,NA,0.044444444444444446,0.13333333333333333,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.0,hours of observation,NA,NA,1.0,3km transect,NA,Pearson_1977 _ 5
